Date ,EUR/USD Close,EUR/GBP Close,,,,,,,
"Jan 13, 2020 15:00",1.1133,0.85776,,,,,,,
"Jan 13, 2020 14:00",1.11237,0.85601,,,,,,,
"Jan 13, 2020 13:00",1.11185,0.85631,,,,,,,
"Jan 13, 2020 12:00",1.11246,0.85729,,,,,,,
"Jan 13, 2020 11:00",1.11201,0.85766,,,,,,,
"Jan 13, 2020 10:00",1.1117,0.8561,,,,,,,
"Jan 13, 2020 09:00",1.11151,0.85681,,,,,,,
"Jan 13, 2020 08:00",1.11281,0.85587,,,,,,,
"Jan 13, 2020 07:00",1.11224,0.8555,,,,,,,
"Jan 13, 2020 06:00",1.11285,0.85425,,,,,,,
"Jan 13, 2020 05:00",1.11298,0.85397,,,,,,,
"Jan 13, 2020 04:00",1.11271,0.85359,,,,,,,
"Jan 13, 2020 03:00",1.1129,0.85349,,,,,,,
"Jan 13, 2020 02:00",1.11256,0.8535,,,,,,,
"Jan 13, 2020 01:00",1.11213,0.85284,,,,,,,
"Jan 13, 2020 00:00",1.11189,0.8528,,,,,,,
"Jan 12, 2020 23:00",1.11159,0.85217,,,,,,,
"Jan 12, 2020 22:00",1.11168,0.85275,,,,,,,
"Jan 10, 2020 21:00",1.11211,0.85118,,,,,,,
"Jan 10, 2020 20:00",1.11213,0.85182,,,,,,,
"Jan 10, 2020 19:00",1.11221,0.85145,,,,,,,
"Jan 10, 2020 18:00",1.11186,0.85161,,,,,,,
"Jan 10, 2020 17:00",1.11221,0.85149,,,,,,,
"Jan 10, 2020 16:00",1.11182,0.85134,,,,,,,
"Jan 10, 2020 15:00",1.11127,0.85081,,,,,,,
"Jan 10, 2020 14:00",1.11007,0.84963,,,,,,,
"Jan 10, 2020 13:00",1.10969,0.84902,,,,,,,
"Jan 10, 2020 12:00",1.10983,0.84818,,,,,,,
"Jan 10, 2020 11:00",1.10928,0.8485,,,,,,,
"Jan 10, 2020 10:00",1.10924,0.84956,,,,,,,
"Jan 10, 2020 09:00",1.10962,0.84907,,,,,,,
"Jan 10, 2020 08:00",1.10994,0.84942,,,,,,,
"Jan 10, 2020 07:00",1.11067,0.85042,,,,,,,
"Jan 10, 2020 06:00",1.11091,0.84898,,,,,,,
"Jan 10, 2020 05:00",1.11091,0.84912,,,,,,,
"Jan 10, 2020 04:00",1.11073,0.8494,,,,,,,
"Jan 10, 2020 03:00",1.11081,0.84997,,,,,,,
"Jan 10, 2020 02:00",1.11079,0.85011,,,,,,,
"Jan 10, 2020 01:00",1.11039,0.84996,,,,,,,
"Jan 10, 2020 00:00",1.11071,0.84987,,,,,,,
"Jan 09, 2020 23:00",1.11094,0.84995,,,,,,,
"Jan 09, 2020 22:00",1.11065,0.84978,,,,,,,
"Jan 09, 2020 21:00",1.11066,0.84988,,,,,,,
"Jan 09, 2020 20:00",1.11064,0.84994,,,,,,,
"Jan 09, 2020 19:00",1.11062,0.85055,,,,,,,
"Jan 09, 2020 18:00",1.11053,0.85059,,,,,,,
"Jan 09, 2020 17:00",1.11045,0.85014,,,,,,,
"Jan 09, 2020 16:00",1.11058,0.84981,,,,,,,
"Jan 09, 2020 15:00",1.11024,0.85084,,,,,,,
"Jan 09, 2020 14:00",1.11084,0.85122,,,,,,,
"Jan 09, 2020 13:00",1.11152,0.85153,,,,,,,
"Jan 09, 2020 12:00",1.11134,0.85238,,,,,,,
"Jan 09, 2020 11:00",1.11045,0.85292,,,,,,,
"Jan 09, 2020 10:00",1.11094,0.85175,,,,,,,
"Jan 09, 2020 09:00",1.10994,0.85193,,,,,,,
"Jan 09, 2020 08:00",1.11175,0.84942,,,,,,,
"Jan 09, 2020 07:00",1.11152,0.84754,,,,,,,
"Jan 09, 2020 06:00",1.11124,0.84749,,,,,,,
"Jan 09, 2020 05:00",1.11184,0.84762,,,,,,,
"Jan 09, 2020 04:00",1.11156,0.84788,,,,,,,
"Jan 09, 2020 03:00",1.11152,0.84805,,,,,,,
"Jan 09, 2020 02:00",1.1115,0.84788,,,,,,,
"Jan 09, 2020 01:00",1.11174,0.84783,,,,,,,
"Jan 09, 2020 00:00",1.11135,0.84766,,,,,,,
"Jan 08, 2020 23:00",1.11132,0.84791,,,,,,,
"Jan 08, 2020 22:00",1.11097,0.84764,,,,,,,
"Jan 08, 2020 21:00",1.11038,0.8478,,,,,,,
"Jan 08, 2020 20:00",1.11117,0.84832,,,,,,,
"Jan 08, 2020 19:00",1.11113,0.84811,,,,,,,
"Jan 08, 2020 18:00",1.1113,0.84811,,,,,,,
"Jan 08, 2020 17:00",1.11178,0.84836,,,,,,,
"Jan 08, 2020 16:00",1.11167,0.84795,,,,,,,
"Jan 08, 2020 15:00",1.11195,0.8488,,,,,,,
"Jan 08, 2020 14:00",1.11243,0.84755,,,,,,,
"Jan 08, 2020 13:00",1.11198,0.84741,,,,,,,
"Jan 08, 2020 12:00",1.11168,0.84899,,,,,,,
"Jan 08, 2020 11:00",1.11269,0.84878,,,,,,,
"Jan 08, 2020 10:00",1.11271,0.84805,,,,,,,
"Jan 08, 2020 09:00",1.11383,0.84886,,,,,,,
"Jan 08, 2020 08:00",1.11346,0.84573,,,,,,,
"Jan 08, 2020 07:00",1.11509,0.84784,,,,,,,
"Jan 08, 2020 06:00",1.11503,0.84917,,,,,,,
"Jan 08, 2020 05:00",1.11492,0.84985,,,,,,,
"Jan 08, 2020 04:00",1.11479,0.84957,,,,,,,
"Jan 08, 2020 03:00",1.11548,0.84942,,,,,,,
"Jan 08, 2020 02:00",1.11583,0.84957,,,,,,,
"Jan 08, 2020 01:00",1.11555,0.85045,,,,,,,
"Jan 08, 2020 00:00",1.11585,0.851,,,,,,,
"Jan 07, 2020 23:00",1.1154,0.85048,,,,,,,
"Jan 07, 2020 22:00",1.1148,0.84943,,,,,,,
"Jan 07, 2020 21:00",1.11515,0.8499,,,,,,,
"Jan 07, 2020 20:00",1.11438,0.84948,,,,,,,
"Jan 07, 2020 19:00",1.11442,0.84938,,,,,,,
"Jan 07, 2020 18:00",1.11436,0.84896,,,,,,,
"Jan 07, 2020 17:00",1.11428,0.84878,,,,,,,
"Jan 07, 2020 16:00",1.11372,0.84846,,,,,,,
"Jan 07, 2020 15:00",1.11418,0.84909,,,,,,,
"Jan 07, 2020 14:00",1.11474,0.85052,,,,,,,
"Jan 07, 2020 13:00",1.11558,0.85038,,,,,,,
"Jan 07, 2020 12:00",1.11745,0.85164,,,,,,,
"Jan 07, 2020 11:00",1.11817,0.85045,,,,,,,
"Jan 07, 2020 10:00",1.11762,0.84916,,,,,,,
"Jan 07, 2020 09:00",1.11845,0.84895,,,,,,,
"Jan 07, 2020 08:00",1.11844,0.84807,,,,,,,
"Jan 07, 2020 07:00",1.1174,0.85012,,,,,,,
"Jan 07, 2020 06:00",1.11818,0.84993,,,,,,,
"Jan 07, 2020 05:00",1.11831,0.85009,,,,,,,
"Jan 07, 2020 04:00",1.11907,0.84963,,,,,,,
"Jan 07, 2020 03:00",1.11922,0.84959,,,,,,,
"Jan 07, 2020 02:00",1.11916,0.84976,,,,,,,
"Jan 07, 2020 01:00",1.11933,0.84976,,,,,,,
"Jan 07, 2020 00:00",1.11897,0.84936,,,,,,,
"Jan 06, 2020 23:00",1.11952,0.84993,,,,,,,
"Jan 06, 2020 22:00",1.11951,0.84961,,,,,,,
,,,,,,,,,
,,,,,,,,,
